ANIO,MES,UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,PRESTADOR,PROB_COMERCIAL,PROB_OPERACIONAL,PROB_OTROS,FECHA_CORTE;;;;;;;;;;;=
2021,202103,040117,Arequipa,Arequipa,Sachaca,SEDAPAR S.A.,3,2,0,20230808;;;;;;;;;;;
2021,202103,040122,Arequipa,Arequipa,Socabaya,SEDAPAR S.A.,17,0,0,20230808;;;;;;;;;;;
2021,202103,040123,Arequipa,Arequipa,Tiabaya,SEDAPAR S.A.,3,4,0,20230808;;;;;;;;;;;
2021,202103,040124,Arequipa,Arequipa,Uchumayo,SEDAPAR S.A.,4,0,0,20230808;;;;;;;;;;;
2021,202103,040126,Arequipa,Arequipa,Yanahuara,SEDAPAR S.A.,7,0,0,20230808;;;;;;;;;;;
2021,202103,040128,Arequipa,Arequipa,Yura,SEDAPAR S.A.,3,1,1,20230808;;;;;;;;;;;
2021,202103,040405,Arequipa,Castilla,Chilcaymarca,SEDAPAR S.A.,0,1,0,20230808;;;;;;;;;;;
2021,202103,040407,Arequipa,Castilla,Huancarqui,SEDAPAR S.A.,1,0,0,20230808;;;;;;;;;;;
2021,202103,040501,Arequipa,Caylloma,Chivay,SEDAPAR S.A.,1,0,0,20230808;;;;;;;;;;;
2021,202103,040520,Arequipa,Caylloma,Majes,SEDAPAR S.A.,2,2,0,20230808;;;;;;;;;;;
2021,202103,040705,Arequipa,Islay,Mejia,SEDAPAR S.A.,1,0,0,20230808;;;;;;;;;;;
2021,202103,040701,Arequipa,Islay,Mollendo,SEDAPAR S.A.,13,2,0,20230808;;;;;;;;;;;
2021,202103,040706,Arequipa,Islay,Punta de Bombon,SEDAPAR S.A.,2,0,0,20230808;;;;;;;;;;;
2021,202103,240203,Tumbes,Contralmirante Villar,Canoas de Punta Sal,UESST - UNIDAD EJECUTORA 002: SERVICIOS DE SANEAMIENTO TUMBES (ANTES EPS ATUSA S.A.),2,1,0,20230808;;;;;;;;;;;
2021,202103,240201,Tumbes,Contralmirante Villar,Zorritos,UESST - UNIDAD EJECUTORA 002: SERVICIOS DE SANEAMIENTO TUMBES (ANTES EPS ATUSA S.A.),1,3,0,20230808;;;;;;;;;;;
2021,202103,240102,Tumbes,Tumbes,Corrales,UESST - UNIDAD EJECUTORA 002: SERVICIOS DE SANEAMIENTO TUMBES (ANTES EPS ATUSA S.A.),2,4,1,20230808;;;;;;;;;;;
2021,202103,240101,Tumbes,Tumbes,Tumbes,UESST - UNIDAD EJECUTORA 002: SERVICIOS DE SANEAMIENTO TUMBES (ANTES EPS ATUSA S.A.),16,18,3,20230808;;;;;;;;;;;
2021,202104,150502,Lima,Cañete,Asia,EMAPA CAÑETE S.A.,2,0,0,20230808;;;;;;;;;;;
2021,202104,150504,Lima,Cañete,Cerro Azul,EMAPA CAÑETE S.A.,12,0,1,20230808;;;;;;;;;;;
2021,202104,150507,Lima,Cañete,Imperial,EMAPA CAÑETE S.A.,9,0,1,20230808;;;;;;;;;;;
2021,202104,150508,Lima,Cañete,Lunahuana,EMAPA CAÑETE S.A.,1,0,0,20230808;;;;;;;;;;;
2021,202104,150509,Lima,Cañete,Mala,EMAPA CAÑETE S.A.,11,0,0,20230808;;;;;;;;;;;
2021,202104,150510,Lima,Cañete,Nuevo Imperial,EMAPA CAÑETE S.A.,1,0,0,20230808;;;;;;;;;;;
2021,202104,150513,Lima,Cañete,San Antonio,EMAPA CAÑETE S.A.,3,0,0,20230808;;;;;;;;;;;
2021,202104,150514,Lima,Cañete,San Luis,EMAPA CAÑETE S.A.,1,0,0,20230808;;;;;;;;;;;
2021,202104,150501,Lima,Cañete,San Vicente de Cañete,EMAPA CAÑETE S.A.,21,0,1,20230808;;;;;;;;;;;
2021,202104,150515,Lima,Cañete,Santa Cruz de Flores,EMAPA CAÑETE S.A.,5,0,0,20230808;;;;;;;;;;;
2021,202104,090312,Huancavelica,Angaraes,Secclla,EMAPA HUANCAVELICA S.A.,0,0,1,20230808;;;;;;;;;;;
2021,202104,090118,Huancavelica,Huancavelica,Ascension,EMAPA HUANCAVELICA S.A.,1,0,1,20230808;;;;;;;;;;;
2021,202104,090101,Huancavelica,Huancavelica,Huancavelica,EMAPA HUANCAVELICA S.A.,8,7,19,20230808;;;;;;;;;;;
2021,202104,150605,Lima,Huaral,Chancay,EMAPA HUARAL S.A.,1,0,0,20230808;;;;;;;;;;;
2021,202104,150601,Lima,Huaral,Huaral,EMAPA HUARAL S.A.,16,0,1,20230808;;;;;;;;;;;
2021,202104,150805,Lima,Huaura,Hualmay,EMAPA HUARAL S.A.,1,0,0,20230808;;;;;;;;;;;
2021,202104,190101,Pasco,Pasco,Chaupimarca,EMAPA PASCO S.A.,4,2,2,20230808;;;;;;;;;;;
2021,202104,190113,Pasco,Pasco,Yanacancha,EMAPA PASCO S.A.,0,1,0,20230808;;;;;;;;;;;
2021,202104,220301,San Martin,El Dorado,San Jose de Sisa,EMAPA SAN MARTIN S.A.,0,2,0,20230808;;;;;;;;;;;
2021,202104,220901,San Martin,San Martin,Tarapoto,EMAPA SAN MARTIN S.A.,0,2,0,20230808;;;;;;;;;;;
2021,202104,220909,San Martin,San Martin,La Banda de Shilcayo,EMAPA SAN MARTIN S.A.,8,2,3,20230808;;;;;;;;;;;
2021,202104,220910,San Martin,San Martin,Morales,EMAPA SAN MARTIN S.A.,11,0,5,20230808;;;;;;;;;;;
2021,202104,220901,San Martin,San Martin,Tarapoto,EMAPA SAN MARTIN S.A.,66,7,15,20230808;;;;;;;;;;;
2021,202104,211301,Puno,Yunguyo,Yunguyo,EMAPA Y S.R.L.,0,0,2,20230808;;;;;;;;;;;
2021,202104,250101,Ucayali,Coronel Portillo,Calleria,EMAPACOP S.A.,21,3,3,20230808;;;;;;;;;;;
2021,202104,250107,Ucayali,Coronel Portillo,Manantay,EMAPACOP S.A.,1,0,0,20230808;;;;;;;;;;;
2021,202104,250105,Ucayali,Coronel Portillo,Yarinacocha,EMAPACOP S.A.,3,0,1,20230808;;;;;;;;;;;
2021,202104,110201,Ica,Chincha,Chincha Alta,EMAPISCO S.A.,1,0,0,20230808;;;;;;;;;;;
2021,202104,110101,Ica,Ica,Ica,EMAPISCO S.A.,2,0,0,20230808;;;;;;;;;;;
2021,202104,110501,Ica,Pisco,Pisco,EMAPISCO S.A.,3,9,2,20230808;;;;;;;;;;;
2021,202104,110506,Ica,Pisco,San Andres,EMAPISCO S.A.,0,1,0,20230808;;;;;;;;;;;
2021,202104,110508,Ica,Pisco,Tupac Amaru Inca,EMAPISCO S.A.,1,3,0,20230808;;;;;;;;;;;
2021,202104,210101,Puno,Puno,Puno,EMSAPUNO S.A.,47,11,10,20230808;;;;;;;;;;;
2021,202104,030101,Apurimac,Abancay,Abancay,EMUSAP ABANCAY S.A.,4,0,26,20230808;;;;;;;;;;;
2021,202104,010101,Amazonas,Chachapoyas,Chachapoyas,EMUSAP S.A.,15,1,4,20230808;;;;;;;;;;;
2021,202104,010501,Amazonas,Luya,Luya,EMUSAP S.A.,1,0,0,20230808;;;;;;;;;;;
2021,202104,150801,Lima,Huaura,Huacho,EPS AGUAS DE LIMA NORTE S.A.,5,5,3,20230808;;;;;;;;;;;
2021,202104,150805,Lima,Huaura,Hualmay,EPS AGUAS DE LIMA NORTE S.A.,1,1,0,20230808;;;;;;;;;;;
2021,202104,150811,Lima,Huaura,Sayan,EPS AGUAS DE LIMA NORTE S.A.,1,0,0,20230808;;;;;;;;;;;
2021,202104,210801,Puno,Melgar,Ayaviri,EPS AGUAS DEL ALTIPLANO S.R.L.,0,0,1,20230808;;;;;;;;;;;
2021,202104,150201,Lima,Barranca,Barranca,EPS BARRANCA S.A.,24,17,0,20230808;;;;;;;;;;;
2021,202104,150202,Lima,Barranca,Paramonga,EPS BARRANCA S.A.,0,1,1,20230808;;;;;;;;;;;
2021,202104,020601,Ancash,Carhuaz,Carhuaz,EPS CHAVIN S.A.,1,0,1,20230808;;;;;;;;;;;
2021,202104,020101,Ancash,Huaraz,Huaraz,EPS CHAVIN S.A.,18,1,4,20230808;;;;;;;;;;;
2021,202104,020105,Ancash,Huaraz,Independencia,EPS CHAVIN S.A.,8,1,0,20230808;;;;;;;;;;;
2021,202104,170103,Madre de Dios,Tambopata,Las Piedras,EPS EMAPAT S.A.,3,1,0,20230808;;;;;;;;;;;
2021,202104,170101,Madre de Dios,Tambopata,Tambopata,EPS EMAPAT S.A.,18,16,2,20230808;;;;;;;;;;;
2021,202104,110201,Ica,Chincha,Chincha Alta,EPS EMAPICA S.A.,2,0,0,20230808;;;;;;;;;;;
2021,202104,110101,Ica,Ica,Ica,EPS EMAPICA S.A.,38,1,3,20230808;;;;;;;;;;;
2021,202104,110112,Ica,Ica,Subtanjalla,EPS EMAPICA S.A.,1,1,0,20230808;;;;;;;;;;;
2021,202104,080901,Cusco,La Convencion,Santa Ana,EPS EMAQ S.R.L.,1,0,0,20230808;;;;;;;;;;;
2021,202104,200401,Piura,Morropon,Chulucanas,EPS GRAU S.A.,4,6,0,20230808;;;;;;;;;;;
2021,202104,200405,Piura,Morropon,Morropon,EPS GRAU S.A.,1,1,0,20230808;;;;;;;;;;;
2021,202104,200406,Piura,Morropon,Salitral,EPS GRAU S.A.,1,0,0,20230808;;;;;;;;;;;
2021,202104,200502,Piura,Paita,Amotape,EPS GRAU S.A.,1,0,0,20230808;;;;;;;;;;;
2021,202104,200504,Piura,Paita,Colan,EPS GRAU S.A.,1,2,1,20230808;;;;;;;;;;;
2021,202104,200501,Piura,Paita,Paita,EPS GRAU S.A.,6,2,4,20230808;;;;;;;;;;;
2021,202104,200507,Piura,Paita,Vichayal,EPS GRAU S.A.,0,1,0,20230808;;;;;;;;;;;
2021,202104,200104,Piura,Piura,Castilla,EPS GRAU S.A.,43,26,1,20230808;;;;;;;;;;;
2021,202104,200105,Piura,Piura,Catacaos,EPS GRAU S.A.,6,2,0,20230808;;;;;;;;;;;
2021,202104,200101,Piura,Piura,Piura,EPS GRAU S.A.,88,35,10,20230808;;;;;;;;;;;
2021,202104,200101,Piura,Piura,Piura,EPS GRAU S.A.,0,1,0,20230808;;;;;;;;;;;
2021,202104,200115,Piura,Piura,Veintiseis de Octubre,EPS GRAU S.A.,42,49,1,20230808;;;;;;;;;;;
2021,202104,200602,Piura,Sullana,Bellavista,EPS GRAU S.A.,1,0,0,20230808;;;;;;;;;;;
2021,202104,200605,Piura,Sullana,Marcavelica,EPS GRAU S.A.,0,0,1,20230808;;;;;;;;;;;
2021,202104,200601,Piura,Sullana,Sullana,EPS GRAU S.A.,1,0,0,20230808;;;;;;;;;;;
2021,202104,200601,Piura,Sullana,Sullana,EPS GRAU S.A.,20,36,1,20230808;;;;;;;;;;;
2021,202104,200701,Piura,Talara,Pariñas,EPS GRAU S.A.,0,1,0,20230808;;;;;;;;;;;
2021,202104,200702,Piura,Talara,El Alto,EPS GRAU S.A.,0,1,0,20230808;;;;;;;;;;;
2021,202104,200703,Piura,Talara,La Brea,EPS GRAU S.A.,5,5,0,20230808;;;;;;;;;;;
2021,202104,200705,Piura,Talara,Los Organos,EPS GRAU S.A.,2,4,0,20230808;;;;;;;;;;;
2021,202104,200706,Piura,Talara,Mancora,EPS GRAU S.A.,2,5,0,20230808;;;;;;;;;;;
2021,202104,200701,Piura,Talara,Pariñas,EPS GRAU S.A.,12,10,4,20230808;;;;;;;;;;;
2021,202104,180301,Moquegua,Ilo,Ilo,EPS ILO S.A.,1,0,1,20230808;;;;;;;;;;;
2021,202104,060801,Cajamarca,Jaen,Jaen,EPS MARAÑON S.R.L.,1,0,1,20230808;;;;;;;;;;;
2021,202104,180201,Moquegua,General Sanchez Cerro,Omate,EPS MOQUEGUA S.A.,0,0,1,20230808;;;;;;;;;;;
2021,202104,180301,Moquegua,Ilo,Ilo,EPS MOQUEGUA S.A.,1,0,0,20230808;;;;;;;;;;;
2021,202104,180101,Moquegua,Mariscal Nieto,Moquegua,EPS MOQUEGUA S.A.,9,15,1,20230808;;;;;;;;;;;
2021,202104,220101,San Martin,Moyobamba,Moyobamba,EPS MOYOBAMBA S.A.,1,1,0,20230808;;;;;;;;;;;
2021,202104,120901,Junin,Chupaca,Chupaca,EPS MUNICIPAL MANTARO S.A.,0,2,0,20230808;;;;;;;;;;;
2021,202104,120434,Junin,Jauja,Yauyos,EPS MUNICIPAL MANTARO S.A.,0,1,0,20230808;;;;;;;;;;;
2021,202104,210201,Puno,Azangaro,Azangaro,EPS NOR PUNO S.A.,0,2,0,20230808;;;;;;;;;;;
2021,202104,060101,Cajamarca,Cajamarca,Cajamarca,EPS SEDACAJ S.A.,36,5,15,20230808;;;;;;;;;;;
2021,202104,211101,Puno,San Roman,Juliaca,EPS SEDAJULIACA S.A.,8,0,0,20230808;;;;;;;;;;;
2021,202104,160112,Loreto,Maynas,Belen,EPS SEDALORETO S.A.,2,3,0,20230808;;;;;;;;;;;
2021,202104,160101,Loreto,Maynas,Iquitos,EPS SEDALORETO S.A.,29,2,3,20230808;;;;;;;;;;;
2021,202104,160108,Loreto,Maynas,Punchana,EPS SEDALORETO S.A.,11,0,2,20230808;;;;;;;;;;;
2021,202104,160113,Loreto,Maynas,San Juan Bautista,EPS SEDALORETO S.A.,13,2,1,20230808;;;;;;;;;;;
2021,202104,120301,Junin,Chanchamayo,Chanchamayo,EPS SELVA CENTRAL S.A.,2,1,1,20230808;;;;;;;;;;;
2021,202104,120305,Junin,Chanchamayo,San Ramon,EPS SELVA CENTRAL S.A.,0,1,0,20230808;;;;;;;;;;;
2021,202104,120501,Junin,Junin,Junin,EPS SELVA CENTRAL S.A.,0,0,1,20230808;;;;;;;;;;;
2021,202104,120601,Junin,Satipo,Satipo,EPS SELVA CENTRAL S.A.,1,0,0,20230808;;;;;;;;;;;
2021,202104,110201,Ica,Chincha,Chincha Alta,EPS SEMAPACH S.A.,7,8,0,20230808;;;;;;;;;;;
2021,202104,110207,Ica,Chincha,Pueblo Nuevo,EPS SEMAPACH S.A.,2,0,0,20230808;;;;;;;;;;;
2021,202104,110101,Ica,Ica,Ica,EPS SEMAPACH S.A.,0,1,0,20230808;;;;;;;;;;;
2021,202104,120701,Junin,Tarma,Tarma,EPS SIERRA CENTRAL S.R.L,0,4,3,20230808;;;;;;;;;;;
2021,202104,230301,Tacna,Jorge Basadre,Locumba,EPS TACNA S.A.,0,0,1,20230808;;;;;;;;;;;
2021,202104,230102,Tacna,Tacna,Alto de la Alianza,EPS TACNA S.A.,5,3,0,20230808;;;;;;;;;;;
2021,202104,230104,Tacna,Tacna,Ciudad Nueva,EPS TACNA S.A.,5,0,0,20230808;;;;;;;;;;;
2021,202104,230110,Tacna,Tacna,Coronel Gregorio Albarracin Lanchipa,EPS TACNA S.A.,25,0,3,20230808;;;;;;;;;;;
2021,202104,230106,Tacna,Tacna,Pachia,EPS TACNA S.A.,0,0,1,20230808;;;;;;;;;;;
2021,202104,230108,Tacna,Tacna,Pocollay,EPS TACNA S.A.,2,1,0,20230808;;;;;;;;;;;
2021,202104,230101,Tacna,Tacna,Tacna,EPS TACNA S.A.,67,5,8,20230808;;;;;;;;;;;
2021,202104,140101,Lambayeque,Chiclayo,Chiclayo,EPSEL S.A.,1,0,0,20230808;;;;;;;;;;;
2021,202104,140101,Lambayeque,Chiclayo,Chiclayo,EPSEL S.A.,202,43,28,20230808;;;;;;;;;;;
2021,202104,140102,Lambayeque,Chiclayo,Chongoyape,EPSEL S.A.,4,0,1,20230808;;;;;;;;;;;
2021,202104,140103,Lambayeque,Chiclayo,Eten,EPSEL S.A.,1,0,0,20230808;;;;;;;;;;;
2021,202104,140105,Lambayeque,Chiclayo,Jose Leonardo Ortiz,EPSEL S.A.,26,30,5,20230808;;;;;;;;;;;
2021,202104,140106,Lambayeque,Chiclayo,La Victoria,EPSEL S.A.,21,1,0,20230808;;;;;;;;;;;
2021,202104,140107,Lambayeque,Chiclayo,Lagunas,EPSEL S.A.,3,2,0,20230808;;;;;;;;;;;
2021,202104,140108,Lambayeque,Chiclayo,Monsefu,EPSEL S.A.,7,14,0,20230808;;;;;;;;;;;
2021,202104,140117,Lambayeque,Chiclayo,Patapo,EPSEL S.A.,3,0,1,20230808;;;;;;;;;;;
2021,202104,140112,Lambayeque,Chiclayo,Pimentel,EPSEL S.A.,13,13,0,20230808;;;;;;;;;;;
2021,202104,140114,Lambayeque,Chiclayo,Santa Rosa,EPSEL S.A.,1,2,0,20230808;;;;;;;;;;;
2021,202104,140115,Lambayeque,Chiclayo,Saña,EPSEL S.A.,3,0,0,20230808;;;;;;;;;;;
2021,202104,140201,Lambayeque,Ferreñafe,Ferreñafe,EPSEL S.A.,9,3,0,20230808;;;;;;;;;;;
2021,202104,140206,Lambayeque,Ferreñafe,Pueblo Nuevo,EPSEL S.A.,1,0,0,20230808;;;;;;;;;;;
2021,202104,140301,Lambayeque,Lambayeque,Lambayeque,EPSEL S.A.,2,0,1,20230808;;;;;;;;;;;
2021,202104,140307,Lambayeque,Lambayeque,Motupe,EPSEL S.A.,4,0,0,20230808;;;;;;;;;;;
2021,202104,140308,Lambayeque,Lambayeque,Olmos,EPSEL S.A.,2,0,1,20230808;;;;;;;;;;;
2021,202104,140311,Lambayeque,Lambayeque,San Jose,EPSEL S.A.,0,1,0,20230808;;;;;;;;;;;
2021,202104,010701,Amazonas,Utcubamba,Bagua Grande,EPSSMU S.A.,7,4,1,20230808;;;;;;;;;;;
2021,202104,090101,Huancavelica,Huancavelica,Huancavelica,OTRO aMBITO URBANO,1,0,0,20230808;;;;;;;;;;;
2021,202104,150110,Lima,Lima,Comas,OTRO aMBITO URBANO,0,0,1,20230808;;;;;;;;;;;
2021,202104,150101,Lima,Lima,Lima,OTRO aMBITO URBANO,0,0,5,20230808;;;;;;;;;;;
2021,202104,210501,Puno,El Collao,Ilave,OTRO aMBITO URBANO,0,0,5,20230808;;;;;;;;;;;
2021,202104,010307,Amazonas,Bongara,Jazan,OTRO PEQUEÑAS CIUDADES,0,1,0,20230808;;;;;;;;;;;
2021,202104,010401,Amazonas,Condorcanqui,Nieva,OTRO PEQUEÑAS CIUDADES,0,0,1,20230808;;;;;;;;;;;
2021,202104,010501,Amazonas,Luya,Lamud,OTRO PEQUEÑAS CIUDADES,0,1,0,20230808;;;;;;;;;;;
2021,202104,010501,Amazonas,Luya,Luya,OTRO PEQUEÑAS CIUDADES,2,0,1,20230808;;;;;;;;;;;
2021,202104,021001,Ancash,Huari,Huari,OTRO PEQUEÑAS CIUDADES,1,0,0,20230808;;;;;;;;;;;
2021,202104,060201,Cajamarca,Cajabamba,Cajabamba,OTRO PEQUEÑAS CIUDADES,1,0,0,20230808;;;;;;;;;;;
2021,202104,060108,Cajamarca,Cajamarca,Los Baños del Inca,OTRO PEQUEÑAS CIUDADES,0,0,1,20230808;;;;;;;;;;;
2021,202104,080604,Cusco,Canchis,Marangani,OTRO PEQUEÑAS CIUDADES,0,0,1,20230808;;;;;;;;;;;
2021,202104,090206,Huancavelica,Acobamba,Paucara,OTRO PEQUEÑAS CIUDADES,0,0,2,20230808;;;;;;;;;;;
2021,202104,090501,Huancavelica,Churcampa,Churcampa,OTRO PEQUEÑAS CIUDADES,0,0,2,20230808;;;;;;;;;;;
2021,202104,100301,Huanuco,Dos de Mayo,La Union,OTRO PEQUEÑAS CIUDADES,0,0,1,20230808;;;;;;;;;;;
2021,202104,100111,Huanuco,Huanuco,Pillco Marca,OTRO PEQUEÑAS CIUDADES,0,1,0,20230808;;;;;;;;;;;
2021,202104,100802,Huanuco,Pachitea,Chaglla,OTRO PEQUEÑAS CIUDADES,0,1,0,20230808;;;;;;;;;;;
2021,202104,120905,Junin,Chupaca,Huamancaca Chico,OTRO PEQUEÑAS CIUDADES,0,0,1,20230808;;;;;;;;;;;
2021,202104,120213,Junin,Concepcion,Orcotuna,OTRO PEQUEÑAS CIUDADES,1,0,2,20230808;;;;;;;;;;;
2021,202104,120117,Junin,Huancayo,Hualhuas,OTRO PEQUEÑAS CIUDADES,0,1,5,20230808;;;;;;;;;;;
2021,202104,120130,Junin,Huancayo,San Jeronimo de Tunan,OTRO PEQUEÑAS CIUDADES,0,0,1,20230808;;;;;;;;;;;
2021,202104,120132,Junin,Huancayo,Saño,OTRO PEQUEÑAS CIUDADES,0,0,1,20230808;;;;;;;;;;;
2021,202104,120420,Junin,Jauja,Muqui,OTRO PEQUEÑAS CIUDADES,1,0,2,20230808;;;;;;;;;;;
2021,202104,170104,Madre de Dios,Tambopata,Laberinto,OTRO PEQUEÑAS CIUDADES,0,0,5,20230808;;;;;;;;;;;
2021,202104,180101,Moquegua,Mariscal Nieto,Moquegua,OTRO PEQUEÑAS CIUDADES,0,1,0,20230808;;;;;;;;;;;
2021,202104,200404,Piura,Morropon,La Matanza,OTRO PEQUEÑAS CIUDADES,0,0,14,20230808;;;;;;;;;;;
2021,202104,200406,Piura,Morropon,Salitral,OTRO PEQUEÑAS CIUDADES,0,1,0,20230808;;;;;;;;;;;
2021,202104,200105,Piura,Piura,Catacaos,OTRO PEQUEÑAS CIUDADES,0,0,8,20230808;;;;;;;;;;;
2021,202104,210606,Puno,Huancane,Rosaspata,OTRO PEQUEÑAS CIUDADES,0,0,3,20230808;;;;;;;;;;;
2021,202104,210704,Puno,Lampa,Nicasio,OTRO PEQUEÑAS CIUDADES,0,0,1,20230808;;;;;;;;;;;
2021,202104,010201,Amazonas,Bagua,Bagua,OTRO ZONAS RURALES,0,1,0,20230808;;;;;;;;;;;
2021,202104,010301,Amazonas,Bongara,Jumbilla,OTRO ZONAS RURALES,0,0,2,20230808;;;;;;;;;;;
2021,202104,010504,Amazonas,Luya,Colcamar,OTRO ZONAS RURALES,0,0,2,20230808;;;;;;;;;;;
2021,202104,010501,Amazonas,Luya,Luya,OTRO ZONAS RURALES,0,0,3,20230808;;;;;;;;;;;
2021,202104,010607,Amazonas,Rodriguez de Mendoza,Mariscal Benavides,OTRO ZONAS RURALES,0,0,1,20230808;;;;;;;;;;;
2021,202104,010702,Amazonas,Utcubamba,Cajaruro,OTRO ZONAS RURALES,0,0,1,20230808;;;;;;;;;;;
2021,202104,010704,Amazonas,Utcubamba,El Milagro,OTRO ZONAS RURALES,0,0,2,20230808;;;;;;;;;;;
2021,202104,010707,Amazonas,Utcubamba,Yamon,OTRO ZONAS RURALES,0,0,1,20230808;;;;;;;;;;;
2021,202104,020105,Ancash,Huaraz,Independencia,OTRO ZONAS RURALES,0,0,1,20230808;;;;;;;;;;;
2021,202104,021105,Ancash,Huarmey,Malvas,OTRO ZONAS RURALES,0,1,0,20230808;;;;;;;;;;;
2021,202104,021302,Ancash,Mariscal Luzuriaga,Casca,OTRO ZONAS RURALES,1,0,5,20230808;;;;;;;;;;;
2021,202104,021305,Ancash,Mariscal Luzuriaga,Llama,OTRO ZONAS RURALES,0,0,6,20230808;;;;;;;;;;;
2021,202104,021307,Ancash,Mariscal Luzuriaga,Lucma,OTRO ZONAS RURALES,0,0,1,20230808;;;;;;;;;;;
2021,202104,021603,Ancash,Pomabamba,Parobamba,OTRO ZONAS RURALES,0,1,9,20230808;;;;;;;;;;;
2021,202104,021702,Ancash,Recuay,Catac,OTRO ZONAS RURALES,0,0,2,20230808;;;;;;;;;;;
2021,202104,021705,Ancash,Recuay,Llacllin,OTRO ZONAS RURALES,0,0,4,20230808;;;;;;;;;;;
2021,202104,021701,Ancash,Recuay,Recuay,OTRO ZONAS RURALES,0,8,0,20230808;;;;;;;;;;;
2021,202104,021801,Ancash,Santa,Chimbote,OTRO ZONAS RURALES,1,1,1,20230808;;;;;;;;;;;
2021,202104,021803,Ancash,Santa,Coishco,OTRO ZONAS RURALES,0,1,0,20230808;;;;;;;;;;;
2021,202104,022002,Ancash,Yungay,Cascapara,OTRO ZONAS RURALES,0,2,4,20230808;;;;;;;;;;;
2021,202104,060101,Cajamarca,Cajamarca,Cajamarca,OTRO ZONAS RURALES,1,0,3,20230808;;;;;;;;;;;
2021,202104,060103,Cajamarca,Cajamarca,Chetilla,OTRO ZONAS RURALES,0,0,1,20230808;;;;;;;;;;;
2021,202104,060105,Cajamarca,Cajamarca,Encañada,OTRO ZONAS RURALES,0,0,1,20230808;;;;;;;;;;;
2021,202104,060106,Cajamarca,Cajamarca,Jesus,OTRO ZONAS RURALES,0,0,2,20230808;;;;;;;;;;;
2021,202104,060108,Cajamarca,Cajamarca,Los Baños del Inca,OTRO ZONAS RURALES,0,0,1,20230808;;;;;;;;;;;
2021,202104,060303,Cajamarca,Celendin,Cortegana,OTRO ZONAS RURALES,0,0,1,20230808;;;;;;;;;;;
2021,202104,060417,Cajamarca,Chota,Tacabamba,OTRO ZONAS RURALES,0,0,1,20230808;;;;;;;;;;;
2021,202104,060801,Cajamarca,Jaen,Jaen,OTRO ZONAS RURALES,1,0,2,20230808;;;;;;;;;;;
2021,202104,061305,Cajamarca,Santa Cruz,La Esperanza,OTRO ZONAS RURALES,0,0,1,20230808;;;;;;;;;;;
2021,202104,080401,Cusco,Calca,Calca,OTRO ZONAS RURALES,1,0,0,20230808;;;;;;;;;;;
2021,202104,080101,Cusco,Cusco,Cusco,OTRO ZONAS RURALES,1,0,0,20230808;;;;;;;;;;;
2021,202104,080107,Cusco,Cusco,Saylla,OTRO ZONAS RURALES,0,0,1,20230808;;;;;;;;;;;
2021,202104,081202,Cusco,Quispicanchi,Andahuaylillas,OTRO ZONAS RURALES,2,0,2,20230808;;;;;;;;;;;
2021,202104,081205,Cusco,Quispicanchi,Ccatca,OTRO ZONAS RURALES,0,0,1,20230808;;;;;;;;;;;
2021,202104,081302,Cusco,Urubamba,Chincheros,OTRO ZONAS RURALES,0,0,1,20230808;;;;;;;;;;;
2021,202104,090310,Huancavelica,Angaraes,San Antonio de Antaparco,OTRO ZONAS RURALES,0,0,1,20230808;;;;;;;;;;;
2021,202104,090504,Huancavelica,Churcampa,El Carmen,OTRO ZONAS RURALES,0,0,2,20230808;;;;;;;;;;;
2021,202104,090103,Huancavelica,Huancavelica,Acoria,OTRO ZONAS RURALES,0,0,1,20230808;;;;;;;;;;;
2021,202104,090118,Huancavelica,Huancavelica,Ascension,OTRO ZONAS RURALES,0,0,1,20230808;;;;;;;;;;;
2021,202104,090116,Huancavelica,Huancavelica,Vilca,OTRO ZONAS RURALES,0,0,1,20230808;;;;;;;;;;;
2021,202104,090117,Huancavelica,Huancavelica,Yauli,OTRO ZONAS RURALES,0,0,1,20230808;;;;;;;;;;;
2021,202104,090601,Huancavelica,Huaytara,Huaytara,OTRO ZONAS RURALES,0,0,1,20230808;;;;;;;;;;;
2021,202104,090608,Huancavelica,Huaytara,Querco,OTRO ZONAS RURALES,0,0,1,20230808;;;;;;;;;;;
2021,202104,100204,Huanuco,Ambo,Conchamarca,OTRO ZONAS RURALES,0,0,1,20230808;;;;;;;;;;;
2021,202104,100208,Huanuco,Ambo,Tomay Kichwa,OTRO ZONAS RURALES,1,0,0,20230808;;;;;;;;;;;
2021,202104,100307,Huanuco,Dos de Mayo,Chuquis,OTRO ZONAS RURALES,0,1,1,20230808;;;;;;;;;;;
2021,202104,100503,Huanuco,Huamalies,Chavin de Pariarca,OTRO ZONAS RURALES,0,1,2,20230808;;;;;;;;;;;
2021,202104,100509,Huanuco,Huamalies,Puños,OTRO ZONAS RURALES,0,2,1,20230808;;;;;;;;;;;
2021,202104,100510,Huanuco,Huamalies,Singa,OTRO ZONAS RURALES,0,3,0,20230808;;;;;;;;;;;
2021,202104,100103,Huanuco,Huanuco,Chinchao,OTRO ZONAS RURALES,0,6,0,20230808;;;;;;;;;;;
2021,202104,100104,Huanuco,Huanuco,Churubamba,OTRO ZONAS RURALES,0,3,12,20230808;;;;;;;;;;;
